,X,Y,Z,X_r,Y_r,Z_r,G_x,G_y,G_z,dip,azimuth,polarity,surface,series,id,order_series,smooth
1341,171.990433,75.95465899999999,-158.986,0.528958640464953,0.3458824331791459,0.46015581072081024,0.45138599999999995,-0.41850699999999996,0.788101,37.99160054212651,132.83544454955117,1,0,Default series,1,1,0.01
1342,271.839966,58.0,-156.0,0.6542855126132403,0.3233465115243186,0.46390371047548196,-0.235677,-0.060958000000000005,0.9699180000000001,14.089180794623,255.49822636573526,1,0,Default series,1,1,0.01
1349,238.48143,64.0,-110.0,0.6124153020001768,0.33087745543859526,0.5216409471516036,-0.35867,0.52978,0.768563,39.77497770006921,325.90133674535156,1,0,Default series,1,1,0.01
1351,262.0,72.0,-133.273,0.6419348072691753,0.3409187139909643,0.4924296708654432,0.623021,-0.398319,0.673191,47.68617196357849,122.59219620974922,1,0,Default series,1,1,0.01
1360,103.93096899999999,105.67305,-157.773,0.44353330609499697,0.3831836891530703,0.4616783165488132,-0.071387,-0.004111999999999999,0.99744,4.100627368058018,266.7033186147353,1,0,Default series,1,1,0.01
1362,222.0,100.0,-158.515,0.5917285145073304,0.3760631189242557,0.460746989818081,-0.298553,-0.301469,0.9055290000000001,25.10537503573721,224.72155491337926,1,0,Default series,1,1,0.01
1368,290.0,74.0,-153.083,0.6770792122024667,0.34342902862905655,0.4675650043751395,-0.2572,0.021359,0.9661219999999999,14.956510660658516,274.747196453524,1,0,Default series,1,1,0.01
1371,181.99975600000002,23.998846,-159.3,0.5415219154870997,0.28066971422520426,0.45976169132262973,0.17297300000000002,-0.273213,0.946274,18.866603982788952,147.6618223197101,1,0,Default series,1,1,0.01
1372,77.982201,305.91568,-138.868,0.4109635200195672,0.6345196917826148,0.4854070656653801,-0.197489,-0.17740799999999998,0.964118,15.395124036075499,228.06606369788338,1,0,Default series,1,1,0.01
1374,101.935005,155.692169,-102.635,0.4410280572718444,0.4459655524581592,0.5308851808063783,0.43518599999999996,0.49490500000000004,0.752119,41.22573289010687,41.32621303237435,1,0,Default series,1,1,0.01
1387,45.991955,220.045563,-126.00299999999999,0.3708107286145813,0.526739185942718,0.5015546645749085,0.015898,0.5758989999999999,0.817366,35.17801712673541,1.5812790487644408,1,0,Default series,1,1,0.01
1391,225.999985,208.0,-147.275,0.5967491249561552,0.5116201093812368,0.47485495808415934,0.027915,0.28473899999999996,0.958199,16.624765328809435,5.59922209742131,1,0,Default series,1,1,0.01
1399,200.213455,36.0,-130.0,0.5643829730938528,0.29573305050530385,0.4965378007706811,-0.772791,0.468292,0.42836499999999994,64.6361563937584,301.21481396697186,1,0,Default series,1,1,0.01
1420,181.99705500000002,71.98608399999999,-159.287,0.541518525307181,0.34090124722171244,0.4597780083677774,-0.134671,0.17522000000000001,0.975275,12.767465471272486,322.4547558059934,1,0,Default series,1,1,0.01
1432,63.52764499999999,319.975922,-130.002,0.39282077826260514,0.6521675074364746,0.496535290456043,0.362511,0.244619,0.8993040000000001,25.93326858030698,55.988894787227764,1,0,Default series,1,1,0.01
1440,163.990372,27.954411999999998,-154.886,0.5189173053479876,0.2856345718410742,0.4653019557288993,-0.191227,0.160923,0.9682639999999999,14.473348844408275,310.0815723195096,1,0,Default series,1,1,0.01
1446,191.999542,75.40934,-114.0,0.5540732200738947,0.34519797204508096,0.5166203178754191,-0.574204,0.7985,-0.180797,100.41618623340666,324.27996278555776,1,0,Default series,1,1,0.01
1451,260.0,8.0,-155.431,0.639424492631083,0.26058864557201245,0.4646178949900192,-0.07914700000000001,0.057955999999999994,0.9951770000000001,5.629514809169668,306.213740265835,1,0,Default series,1,1,0.01
1461,254.0,44.0,-129.364,0.6318935487168064,0.3057743090576729,0.49733608082559444,0.43971899999999997,-0.599803,0.6684939999999999,48.04906285384969,143.7546444185307,1,0,Default series,1,1,0.01
1462,268.565521,198.0,-156.0,0.6501755690056763,0.4990685361907756,0.46390371047548196,-0.406292,-0.142629,0.902543,25.505626952282,250.65635189501745,1,0,Default series,1,1,0.01
1470,51.987949,211.94293199999998,-106.069,0.3783366443686379,0.516569109339538,0.5265749705727739,0.611099,0.431825,0.6633899999999999,48.44107118165709,54.75356887037644,1,0,Default series,1,1,0.01
1491,290.0,127.52481100000001,-138.0,0.6770792122024667,0.4106110869062669,0.4864965422183122,0.569814,0.803118,-0.17410699999999998,100.02669522452986,35.355785235804895,1,0,Default series,1,1,0.01
1503,290.0,168.96348600000002,-114.0,0.6770792122024667,0.4626231431240905,0.5166203178754191,0.152551,-0.9843780000000001,0.087909,84.95667524302996,171.19083522220205,1,0,Default series,1,1,0.01
1513,135.92349199999998,338.737854,-112.025,0.48368895549319835,0.6757166837057201,0.5190992535805352,-0.55437,-0.685125,0.47252299999999997,61.80180504952743,218.97810894300295,1,0,Default series,1,1,0.01
1515,169.957703,197.824478,-149.27,0.5264072445278084,0.498848228467822,0.47235091923266237,0.216259,-0.363652,0.906085,25.030186935978815,149.26061452371482,1,0,Default series,1,1,0.01
1518,189.999985,57.999954,-105.43,0.5515634614704947,0.32334645378708193,0.5273770160996444,-0.503263,0.040025,0.8632059999999999,30.321519061577515,274.54721833903346,1,0,Default series,1,1,0.01
1519,29.973809999999997,11.875957000000001,-173.08900000000003,0.35070543668028925,0.26545358136887054,0.44245432705030274,0.09858099999999999,-0.145063,0.984499,10.101365589000267,145.80100320928324,1,0,Default series,1,1,0.01
1521,117.948959,1.7582490000000002,-160.76,0.46112808884181233,0.25275426612069907,0.45792916163682246,-0.041654000000000004,-0.002074,0.99913,2.3901697624376004,267.14953205191244,1,0,Default series,1,1,0.01
1524,79.953201,128.482254,-96.0164,0.4134374350954071,0.4118128284952864,0.5391925650382169,-0.27635,-0.959023,0.062488999999999996,86.41730978946688,196.07475130288304,1,0,Default series,1,1,0.01
1527,55.94899399999999,1.758425,-107.60600000000001,0.383308378991459,0.25275448702838715,0.5246457937733999,-0.198505,0.5932,0.780199,38.721200733606175,341.49799726992086,1,0,Default series,1,1,0.01
1529,1.997679,33.989005999999996,-169.03099999999998,0.31559099109704614,0.293208936667646,0.44754775545099196,-0.020841,0.344352,0.938609,20.180746953298083,356.53654819505124,1,0,Default series,1,1,0.01
1533,125.893875,222.543396,-139.963,0.471100208308419,0.529874359314423,0.4840326684010246,0.12453399999999999,-0.917385,-0.378015,112.21078127280693,172.26941591192093,1,0,Default series,1,1,0.01
1536,65.948769,101.757355,-154.775,0.3958596697715234,0.37826887591466796,0.4654412781913135,-0.163168,-0.25183,0.953917,17.461842783246905,212.94037878925045,1,0,Default series,1,1,0.01
1538,258.0,18.0,-156.864,0.6369141779929908,0.2731402187624737,0.4628192545518261,-0.111553,0.16354200000000002,0.980209,11.418008787889434,325.7018621689333,1,0,Default series,1,1,0.01
1539,256.0,304.0,-147.001,0.6344038633548986,0.6321152120096645,0.475198871189578,0.063211,-0.189198,0.979902,11.506523190772233,161.52554029790386,1,0,Default series,1,1,0.01
1552,41.281059,187.984756,-88.0011,0.3648978130209162,0.48649782938214287,0.5492530274975673,-0.70725,0.075237,0.7029489999999999,45.33591585884076,276.07226722186033,1,0,Default series,1,1,0.01
1553,177.929306,351.184387,-110.025,0.5364128603777885,0.6913390406974192,0.5216095682186274,0.273685,-0.959205,-0.070873,94.06413097899221,164.0752364979023,1,0,Default series,1,1,0.01
1559,284.0,78.0,-154.841,0.66954826828819,0.34844965790524096,0.4653584378082564,-0.296007,-0.001035,0.9551850000000001,17.21808043604203,269.79966389264376,1,0,Default series,1,1,0.01
1562,274.0,197.09321599999998,-114.0,0.6569966950977288,0.4979303796163817,0.5166203178754191,-0.108046,0.671502,0.733083,42.85452064566215,350.85934062438633,1,0,Default series,1,1,0.01
1571,240.0,2.0,-156.688,0.6143213462501607,0.2530577016577358,0.46304016223997824,0.14561400000000002,-0.163234,0.975783,12.635084798761477,138.26522586535054,1,0,Default series,1,1,0.01
1576,143.94966100000002,95.761597,-130.928,0.49376306025744954,0.37074325637773864,0.49537301477860635,0.082229,-0.012859,0.9965299999999999,4.774501466736102,98.88794965526328,1,0,Default series,1,1,0.01
1583,139.932693,155.060043,-122.024,0.4887211334718754,0.44517213488269985,0.506548935547393,-0.6109899999999999,0.770063,0.18356,79.42281116832845,321.57051056812406,1,0,Default series,1,1,0.01
1586,19.985594,31.931765000000002,-168.52599999999998,0.33816865426367565,0.29062677556945427,0.44818160989711026,-0.059412,-0.310735,0.9486379999999999,18.44315439490988,190.8242171868111,1,0,Default series,1,1,0.01
1591,169.92601000000002,343.043945,-124.02600000000001,0.5263674648268959,0.6811215053408488,0.5040361105946627,0.797922,-0.583639,0.150619,81.33719979232849,126.1835549509904,1,0,Default series,1,1,0.01
1599,65.583557,67.703293,-124.022,0.3954012712567199,0.3355256707521176,0.5040411312239388,-0.9672440000000001,0.213522,-0.137285,97.8907712012969,282.44856315350717,1,0,Default series,1,1,0.01
1601,260.92834500000004,44.0,-154.0,0.6405897116524331,0.3057743090576729,0.4664140251135742,0.823728,-0.320417,-0.467767,117.88944503521792,111.25523819255082,1,0,Default series,1,1,0.01
1610,252.03959700000001,188.377029,-121.971,0.6294329345430764,0.486990193709157,0.5066154588853025,-0.526658,0.764849,-0.370996,111.7770562978395,325.44956689302455,1,0,Default series,1,1,0.01
1611,216.398773,96.0,-120.0,0.5846980934426417,0.3710424896480712,0.5090893739611424,-0.39660100000000004,0.6752239999999999,0.621916,51.543813660105265,329.5716374880921,1,0,Default series,1,1,0.01
1612,270.0,0.0,-152.813,0.6519760658215443,0.2505473870196435,0.467903896851282,-0.129411,0.23199999999999998,0.9640690000000001,15.405695889207779,330.8469581718716,1,0,Default series,1,1,0.01
1614,175.927719,350.69372599999997,-118.025,0.5339005538050309,0.6907231839520986,0.5115683096662584,0.462809,-0.8853260000000001,0.044779,87.4334940927238,152.40143574231524,1,0,Default series,1,1,0.01
1616,252.149918,32.0,-152.0,0.6295714047536709,0.2907124212291194,0.4689243397516665,0.382835,-0.860618,-0.335818,109.62228777174685,156.01871692251925,1,0,Default series,1,1,0.01
1619,290.0,52.0,-152.733,0.6770792122024667,0.3158155676100418,0.46800430943680565,-0.138535,-0.127299,0.982142,10.844323597779491,227.4202789008128,1,0,Default series,1,1,0.01
1622,45.954978999999994,0.631175,-110.016,0.37076431791755227,0.25133961094049245,0.5216208646344989,-0.26627,0.505744,0.8205629999999999,34.85880801634537,332.2335689849249,1,0,Default series,1,1,0.01
1623,33.982796,87.918518,-162.244,0.3557373448001427,0.3608989583670317,0.456066508175358,0.086434,0.078624,0.99315,6.71013314479462,47.709026741992275,1,0,Default series,1,1,0.01
1631,184.46537800000002,99.975502,-110.00200000000001,0.5446166589864009,0.3760323700802537,0.5216384368369654,0.976556,-0.058254999999999994,-0.207231,101.96013093513886,93.41384915386912,1,0,Default series,1,1,0.01
1646,240.0,8.742786,-158.0,0.6143213462501607,0.2615209588563975,0.4613933958373897,0.42084099999999997,0.431226,0.798083,37.052569704300794,44.3017131163257,1,0,Default series,1,1,0.01
1647,0.102677,136.0,-156.0,0.3132124654671391,0.42124878240991603,0.46390371047548196,0.316841,-0.19481500000000002,0.928256,21.835431015453835,121.58597641557247,1,0,Default series,1,1,0.01
1651,286.0,10.0,-154.22899999999998,0.6720585829262823,0.2630989602101047,0.46612659408751267,0.027505,-0.008214,0.9995879999999999,1.6447547532627784,106.62755094186764,1,0,Default series,1,1,0.01
1656,284.0,130.49311799999998,-134.0,0.66954826828819,0.4143367791624927,0.49151717149449664,0.252361,0.9581129999999999,0.135399,82.21830724935752,14.756201728893704,1,0,Default series,1,1,0.01
1659,22.548407,214.0,-110.0,0.3413853877579722,0.5191510532955136,0.5216409471516036,-0.796705,0.446533,0.40727199999999997,65.96641908027344,299.26952753914236,1,0,Default series,1,1,0.01
1663,39.99091,157.95694,-159.339,0.36327847306090616,0.44880819635477265,0.45971274018718694,-0.074187,0.190985,0.978785,11.82306149860442,338.7716335828569,1,0,Default series,1,1,0.01
1665,240.0,60.090786,-124.0,0.6143213462501607,0.3259707768747777,0.5040687446849579,-0.42981199999999997,0.8796149999999999,0.20381300000000002,78.23997797780125,333.958176832299,1,0,Default series,1,1,0.01
1673,250.0,38.0,-131.608,0.6268729194406218,0.2982433651433961,0.494519507801655,0.45103000000000004,-0.534706,0.714605,44.38916317262468,139.85202496058133,1,0,Default series,1,1,0.01
1674,284.0,360.0,-156.905,0.66954826828819,0.7024040218762474,0.4627677931017452,0.270557,-0.109748,0.9564280000000001,16.97583132026095,112.0793077680631,1,0,Default series,1,1,0.01
1677,237.988144,184.040619,-132.93200000000002,0.6117961504668938,0.4815473169592722,0.4928576795112379,-0.20591700000000002,0.836467,0.5078600000000001,59.47860973993307,346.17022328267893,1,0,Default series,1,1,0.01
1680,252.243073,188.831451,-117.976,0.6296883289337266,0.4875605648083926,0.5116298123748917,-0.6888529999999999,0.708395,0.153814,81.15198137346916,315.80129019711006,1,0,Default series,1,1,0.01
1682,296.0,374.0,-157.39700000000002,0.6846101561167435,0.7199762243428931,0.4621502557007745,0.116612,-0.29082199999999997,0.949644,18.260083081320317,158.150508269857,1,0,Default series,1,1,0.01
1683,238.486374,26.0,-132.0,0.6124215074979622,0.28318147731484267,0.4940274861325889,0.7058270000000001,-0.599735,0.37699699999999997,67.852206479167,130.35426378843655,1,0,Default series,1,1,0.01
1684,219.988678,302.887146,-100.00399999999999,0.5892039889780719,0.6307184051665348,0.5341874997127887,-0.053861,-0.8217629999999999,0.567278,55.43937029960661,183.74998662647099,1,0,Default series,1,1,0.01
1695,280.0,332.0,-161.68,0.6645276390120055,0.6672596169429559,0.4567744169033,0.776832,-0.185098,0.6018899999999999,52.99462081404337,103.40212960788854,1,0,Default series,1,1,0.01
1700,83.96077,257.81417799999997,-114.134,0.4184675646573395,0.5741447394902031,0.5164521267946669,-0.21261300000000002,0.346169,0.9137629999999999,23.969337025944707,328.4422345833316,1,0,Default series,1,1,0.01
1703,206.52034,171.968948,-117.764,0.572299105961985,0.46639547075050547,0.5118959057265294,-0.398879,0.873333,-0.279615,106.23722805650374,335.4523099190672,1,0,Default series,1,1,0.01
1704,185.997711,87.989136,-104.91799999999999,0.5465399779665667,0.3609875950665881,0.528019656646996,0.418523,-0.592463,-0.68835,133.49963857675948,144.76215593905104,1,0,Default series,1,1,0.01
1713,83.924316,91.349503,-132.02700000000002,0.418421809152431,0.36520538430131916,0.49399359688497463,0.25969899999999996,0.965498,-0.019253,91.10318380445405,15.055054294121529,1,0,Default series,1,1,0.01
1714,222.345062,186.0,-148.0,0.5921616216021551,0.4840066483622222,0.47394496902785094,-0.503363,-0.285623,0.815503,35.36287221253858,240.42814627804754,1,0,Default series,1,1,0.01
1715,231.807648,397.902252,-120.007,0.6040386556771585,0.7499773108823778,0.5090805878599091,0.911341,-0.065532,0.406403,66.02092373883988,94.11290132067727,1,0,Default series,1,1,0.01
1721,268.0,50.0,-134.715,0.6494657511834521,0.31330525297194955,0.49061973401137865,0.547114,-0.193869,0.814298,35.481991253556075,109.5117027537687,1,0,Default series,1,1,0.01
1728,159.955048,154.275925,-120.016,0.5138523388946652,0.44418794343600404,0.5090692914440376,0.628078,0.755288,0.18723599999999999,79.20847592698796,39.74603579967854,1,0,Default series,1,1,0.01
1731,264.0,40.0,-160.089,0.6444451219072675,0.30075367978148837,0.45877137219790237,0.08112,-0.113882,0.9901770000000001,8.037404958110741,144.53711125629738,1,0,Default series,1,1,0.01
1732,195.987518,205.940887,-148.905,0.5590787573384749,0.5090355986285439,0.4728090516541142,-0.063884,-0.118744,0.9908680000000001,7.749106585625687,208.2801497081406,1,0,Default series,1,1,0.01
1740,78.568611,13.679154,-114.024,0.41169955682302906,0.26771687728110255,0.5165901940997619,0.127149,-0.21778499999999998,0.9676790000000001,14.60685622530519,149.7224170616911,1,0,Default series,1,1,0.01
1741,220.83911099999997,66.0,-110.0,0.5902714161823803,0.3333877700766875,0.5216409471516036,0.677377,-0.124445,0.7250340000000001,43.52832369502581,100.41006917188122,1,0,Default series,1,1,0.01
1743,123.91606100000001,224.41127000000003,-144.002,0.4686177405906071,0.532218835036579,0.4789630879893973,-0.193088,-0.96257,-0.190203,100.96463128029465,191.34278123666684,1,0,Default series,1,1,0.01
1745,296.0,390.0,-159.618,0.6846101561167435,0.740058741447631,0.4593625512951731,0.415433,0.540149,0.731885,42.95534610374859,37.5641780625127,1,0,Default series,1,1,0.01
1747,70.099861,163.776947,-124.01700000000001,0.40106994327735723,0.4561132207377223,0.5040474070105341,-0.482346,0.872828,0.074252,85.741754777046,331.07389176349074,1,0,Default series,1,1,0.01
1748,196.827316,166.92965700000002,-131.305,0.5601328359446952,0.4600703677690522,0.49489982046932596,-0.58602,0.79088,-0.176323,100.15565772610238,323.46258686015864,1,0,Default series,1,1,0.01
1749,276.0,360.0,-155.02700000000002,0.659507009735821,0.7024040218762474,0.4651249785469138,0.296419,0.103703,0.949411,18.30264162385635,70.71747060567806,1,0,Default series,1,1,0.01
1761,242.0,22.0,-107.48899999999999,0.6168316608882529,0.27816084803865815,0.5247926471797284,0.508402,-0.18771400000000002,-0.840411,147.18354568468038,110.26533433018086,1,0,Default series,1,1,0.01
1770,43.992447,211.964233,-118.538,0.36830103151389004,0.516595845445591,0.5109244139615878,0.45362399999999997,0.051104000000000004,-0.889727,152.8389618549456,83.57232030637877,1,0,Default series,1,1,0.01
1772,83.94099399999999,128.543915,-106.021,0.41844274266619796,0.41189022275073606,0.5266352181240881,-0.155647,-0.858007,0.489487,60.6931308495062,190.28194431016823,1,0,Default series,1,1,0.01
1774,268.0,397.716919,-158.0,0.6494657511834521,0.7497446888109671,0.4613933958373897,0.283378,0.676988,0.679253,47.21470262882964,22.71352472908423,1,0,Default series,1,1,0.01
1779,266.0,124.00000800000001,-115.546,0.6469554365453598,0.4061869046226212,0.5146798446601738,-0.38039,0.793031,0.475821,61.58718127649212,334.3745499594065,1,0,Default series,1,1,0.01
1790,214.0,38.0,-78.9594,0.5816872559549615,0.2982433651433961,0.5606017834291867,-0.306621,-0.22273600000000002,0.9254040000000001,22.270646216595633,234.00454949211516,1,0,Default series,1,1,0.01
1794,45.973461,129.874298,-127.38600000000001,0.3707875157351228,0.41356006271032064,0.49981878200266766,-0.475757,-0.6872550000000001,-0.548941,123.29439144054494,214.69318530847698,1,0,Default series,1,1,0.01
1796,266.0,74.042282,-140.0,0.6469554365453598,0.3434820991908204,0.4839862275802199,0.844937,-0.42994399999999994,-0.318166,108.5520485391159,116.96914954579822,1,0,Default series,1,1,0.01
1806,248.0,80.0,-111.07600000000001,0.6243626048025296,0.3509599725433332,0.5202903978763099,0.135053,-0.787181,0.601753,53.00444954027904,170.26480737223574,1,0,Default series,1,1,0.01
1807,137.962479,91.822311,-170.41299999999998,0.4862482049496883,0.3657988327230227,0.4458131280360702,-0.139318,0.298297,0.9442510000000001,19.221830301939608,334.96532802072767,1,0,Default series,1,1,0.01
1808,270.0,42.0,-159.007,0.6519760658215443,0.30326399441958063,0.4601294524171103,-0.253736,-0.201981,0.94595,18.923928205751153,231.47922300382066,1,0,Default series,1,1,0.01
1814,39.970978,57.862536999999996,-165.449,0.3632534552652229,0.32317397383377056,0.45204372896781514,-0.041424,-0.006956,0.999117,2.407963746489681,260.4677119433538,1,0,Default series,1,1,0.01
1815,37.994953,169.97610500000002,-162.709,0.36077323302385483,0.4638941392733456,0.45548286002200156,-0.22691599999999998,0.241725,0.94344,19.362474917802672,316.8099375560984,1,0,Default series,1,1,0.01
1818,260.0,68.0,-132.971,0.639424492631083,0.3358980847147798,0.4928087283757951,0.610736,0.061972,0.789406,37.869964125037626,84.20597077585661,1,0,Default series,1,1,0.01
1831,190.990997,52.0,-106.0,0.5528073374355573,0.3158155676100418,0.5266615764277881,-0.635936,-0.381652,0.670766,47.87378739192381,239.03025505820932,1,0,Default series,1,1,0.01
1833,94.169235,85.650887,-116.02600000000001,0.4312807942183156,0.3580527247204858,0.5140773691470316,-0.26777399999999996,0.963211,-0.02284,91.30874940915945,344.4639952471442,1,0,Default series,1,1,0.01
1834,143.847229,272.901154,-119.21700000000001,0.49363449198294496,0.5930812678388764,0.5100721621419555,-0.432963,0.53746,0.723657,43.64275957052848,321.14603661975144,1,0,Default series,1,1,0.01
1839,189.945374,335.342194,-124.01899999999999,0.5514949160741444,0.6714545962037279,0.504044896695896,-0.309053,0.939891,-0.145227,98.35042447352464,341.79820864693517,1,0,Default series,1,1,0.01
1848,242.0,78.0,-112.28200000000001,0.6168316608882529,0.34844965790524096,0.5187766781495403,0.130848,-0.794285,0.593288,53.60931650928308,170.64529393060002,1,0,Default series,1,1,0.01
1853,249.723633,185.737396,-114.661,0.626526035377829,0.48367703902961134,0.5157906588875296,-0.511943,0.756627,0.40673000000000004,66.00041664001174,325.91724168270633,1,0,Default series,1,1,0.01
1862,220.110855,56.0,-92.0,0.589357340333841,0.32083619688622633,0.5442337788944338,-0.385716,0.8322719999999999,0.39817800000000003,66.53567423090271,335.1346613413353,1,0,Default series,1,1,0.01
1864,199.948532,365.812317,-110.01799999999999,0.5640504530514191,0.7096993940994136,0.5216183543198607,0.351288,-0.873517,0.336995,70.30610138578943,158.09229734389697,1,0,Default series,1,1,0.01
1865,246.0,68.0,-159.148,0.6218522901644373,0.3358980847147798,0.4599524752351248,0.25121,0.361216,0.898007,26.10267957039515,34.81693172545599,1,0,Default series,1,1,0.01
1866,175.996811,37.984882,-155.191,0.5339872751345184,0.2982243896750468,0.46491913274659025,0.286667,-0.133401,0.9486969999999999,18.432466071587722,114.95499782511342,1,0,Default series,1,1,0.01
1872,210.0,82.0,-113.09,0.576666626678777,0.3534702871814255,0.517762511035751,-0.092737,0.349722,0.9322520000000001,21.21137327098364,345.14848584633324,1,0,Default series,1,1,0.01
1873,220.0,14.0,-108.213,0.5892181998692382,0.2681195894862892,0.523883913280739,-0.251737,-0.894783,-0.368772,111.63990326421948,195.71334221606264,1,0,Default series,1,1,0.01
1876,131.95195,57.861027,-114.01700000000001,0.4787040454839993,0.32317207854621877,0.5165989802009953,0.542618,-0.786714,-0.294358,107.11904424298993,145.4049168999955,1,0,Default series,1,1,0.01
1880,195.991852,171.961426,-145.7,0.5590841971902957,0.4663860294571516,0.47683183086165704,0.06386599999999999,0.13301300000000002,0.9890540000000001,8.485204204324825,25.647923241844648,1,0,Default series,1,1,0.01
1888,51.976684999999996,172.456009,-130.00799999999998,0.3783225062765962,0.4670068089294773,0.4965277595121288,0.755042,-0.655151,-0.026241000000000004,91.50367115272313,130.94822200117866,1,0,Default series,1,1,0.01
1890,292.0,88.99762,-124.0,0.679589526840559,0.362253401140329,0.5040687446849579,0.44573999999999997,-0.5966130000000001,0.6673600000000001,48.13636612734377,143.23594873882777,1,0,Default series,1,1,0.01
1891,161.984299,82.1231,-100.006,0.5163993681394968,0.3536247970474,0.5341849893981505,-0.171094,-0.487413,0.856245,31.102449618411747,199.34233305183983,1,0,Default series,1,1,0.01
1895,229.034683,10.0,-122.0,0.6005581483619498,0.2630989602101047,0.5065790593230501,0.723388,-0.6884560000000001,-0.052327,92.99948614097367,133.58267067177945,1,0,Default series,1,1,0.01
1902,200.764313,32.0,-98.0,0.5650743865443079,0.2907124212291194,0.536702834980157,-0.938567,-0.220117,0.265783,74.58651603164964,256.80126734310835,1,0,Default series,1,1,0.01
1903,159.976013,68.937042,-138.00799999999998,0.513878653267859,0.3370742198393334,0.4864865009597598,0.149088,-0.939803,0.30748000000000003,72.09257096578042,170.9858560294713,1,0,Default series,1,1,0.01
1904,187.997971,75.99039499999999,-145.02100000000002,0.549050618945562,0.3459272874810993,0.4776840826812893,-0.6516770000000001,0.528818,-0.543755,122.93962568603675,309.05838156844163,1,0,Default series,1,1,0.01
1913,207.965668,339.425507,-122.012,0.5741132199796073,0.6765797964016341,0.5065639974352215,0.127716,0.98665,-0.10104199999999999,95.79917661721991,7.375587298740677,1,0,Default series,1,1,0.01
1919,206.0,84.0,-115.00299999999999,0.5716459974025925,0.35598060181951774,0.5153613950844158,-0.521081,0.437029,0.7331310000000001,42.85047691156262,309.986455218938,1,0,Default series,1,1,0.01
1920,286.0,174.0,-147.25799999999998,0.6720585829262823,0.4689447605336687,0.4748762957585832,0.007548,-0.287147,-0.957857,163.30688123591622,178.49425911343536,1,0,Default series,1,1,0.01
1924,53.674847,157.889542,-154.00799999999998,0.3804539667398222,0.44872360126178357,0.46640398385502185,-0.348492,0.9228700000000001,0.163904,80.56642847476834,339.3125785328793,1,0,Default series,1,1,0.01
1939,77.937775,99.705292,-155.204,0.41090775840051125,0.37569321402107425,0.46490281570144265,0.132364,-0.26118600000000003,0.9561700000000001,17.026388111326217,153.12499233465695,1,0,Default series,1,1,0.01
1940,36.549732,183.988815,-92.0008,0.35895925330806566,0.4814822947895164,0.5442327747685786,-0.631497,0.14485599999999998,0.761727,40.38331615533762,282.91929872350266,1,0,Default series,1,1,0.01
1946,242.0,217.999985,-154.662,0.6168316608882529,0.5241716637443383,0.4655831109683657,0.142397,-0.084549,0.986192,9.532438619737654,120.69995496410536,1,0,Default series,1,1,0.01
1958,156.560806,215.113052,-147.83700000000002,0.5095920312057514,0.5205481086597925,0.4741495596708554,-0.11474000000000001,0.07975800000000001,0.990189,8.032486058070948,304.8039132138424,1,0,Default series,1,1,0.01
1964,282.0,20.0,-154.841,0.6670379536500978,0.27565053340056594,0.4653584378082564,0.012608,0.042283,0.999026,2.529020590282074,16.60359671217319,1,0,Default series,1,1,0.01
1968,161.450165,273.67181400000004,-110.024,0.5157289459400454,0.5940485673783724,0.5216108233759464,-0.43264300000000006,0.375042,0.8198559999999999,34.92961860192196,310.9207907617424,1,0,Default series,1,1,0.01
1974,127.95283500000001,39.776627000000005,-160.80100000000002,0.4736845270220422,0.30047331152566115,0.4578777001867415,-0.137326,-0.257997,0.9563360000000001,16.99387606803693,208.0253685834612,1,0,Default series,1,1,0.01
1975,57.969898,151.875992,-108.01100000000001,0.3858449314381486,0.44117564996583375,0.5241374550591863,-0.431961,0.718342,0.545339,56.95216725127106,328.9802207092738,1,0,Default series,1,1,0.01
1986,258.414673,64.0,-130.0,0.6374346578439516,0.33087745543859526,0.4965378007706811,0.608438,0.346544,0.71394,44.443604461109295,60.33574542765434,1,0,Default series,1,1,0.01
1997,227.99687200000002,160.22789,-102.46600000000001,0.5992555322895132,0.4516585958684604,0.531097302393297,0.002491,0.251341,0.9678950000000001,14.557700698208366,0.5678306127586593,1,0,Default series,1,1,0.01
2002,246.0,27.444405,-146.0,0.6218522901644373,0.28499443282225945,0.4764552836659432,0.38516,-0.912164,0.14003,81.95041777888925,157.10816419021842,1,0,Default series,1,1,0.01
2004,242.0,20.0,-161.63299999999998,0.6168316608882529,0.27565053340056594,0.4568334092972952,-0.216079,0.026657,0.9760120000000001,12.574961046245644,277.0328686478054,1,0,Default series,1,1,0.01
2012,270.0,134.0,-149.244,0.6519760658215443,0.41873846777182383,0.47238355332295756,0.020702,-0.05690599999999999,0.998165,3.4715393930982708,160.008971367023,1,0,Default series,1,1,0.01
2022,240.625015,157.08493,-101.527,0.6151058384019242,0.4477136866209912,0.5322758951158814,0.078074,0.09584,0.9923299999999999,7.100898255226463,39.167243431551796,1,0,Default series,1,1,0.01
2025,57.977031999999994,168.76533500000002,-100.008,0.38585388573046264,0.46237443244616416,0.5341824790835125,0.370429,-0.857591,-0.35681999999999997,110.90502927547456,156.63848828632558,1,0,Default series,1,1,0.01
2030,9.995427000000001,64.38089000000001,-156.002,0.32562942303513265,0.3313555323098468,0.46390120016084385,0.44115699999999997,-0.893234,-0.08668,94.9726383976433,153.71581517190555,1,0,Default series,1,1,0.01
